gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Raly	9995.737	-0.1921048	0.02937629	5.321683e-11	1.957098e-10
Ralyl	0.7041598	0.09397939	0.77235884	0.7368076	0.8167148
Ramac	2656.754	0.01256493	0.03783469	0.7384895	0.8182277
Ramacl	9.668215	1.251861	0.63252242	0.001943972	0.004200444
Ramp1	121.512	-0.001475425	0.13854798	0.9909541	0.9953412
Ramp2	1.596827	-0.4191759	0.96435302	0.2132187	0.3139882
Ramp3	138.8004	2.414439	0.170585	1.420606e-46	1.511846e-45
Ran	14311.62	-0.6798046	0.02998818	1.701067e-114	4.758839e-113
Ranbp1	5615.855	-0.09222876	0.0386034	0.01627436	0.03101352
Ranbp10	1390.032	0.1354711	0.05569944	0.01385949	0.0266825
Ranbp17	360.2913	0.5531355	0.09387648	1.316734e-09	4.486022e-09
Ranbp2	4742.104	-0.09870231	0.04329286	0.02166835	0.04041966
Ranbp3	3085.961	-0.06499035	0.03350394	0.05141538	0.08923352
Ranbp3l	0.4466098	0.03398031	0.83577458	0.9016068	NA
Ranbp6	373.4315	-0.1630309	0.08189139	0.04135098	0.07317023
Ranbp9	2168.463	0.05709072	0.04391444	0.1904082	0.2852186
Rangap1	6327.584	-0.2396429	0.02832561	2.133575e-17	1.041859e-16
Rangrf	1652.917	-0.3733583	0.05504443	7.290224e-12	2.796098e-11
Rap1a	3879.915	-0.3581206	0.0311068	7.35658e-31	5.529085e-30
Rap1b	4264.137	-0.4386806	0.03311905	2.561933e-40	2.387976e-39
Rap1gap	714.8058	0.5662914	0.07051143	3.23146e-16	1.507382e-15
Rap1gap2	665.6091	0.3129429	0.07965867	5.916891e-05	0.000147483
Rap1gapos	22.23003	0.6618477	0.41487641	0.01862184	0.03513355
Rap1gds1	2387.741	-0.6629045	0.04208092	1.357978e-56	1.756693e-55
Rap2a	1479.202	0.1918492	0.0506266	0.0001297862	0.0003147248
Rap2b	1221.155	-0.4783745	0.05375241	2.64124e-19	1.380533e-18
Rap2c	1900.535	-0.07880055	0.04024211	0.04882268	0.08519211
Rapgef1	2294.837	-0.1323921	0.03952471	0.0007519375	0.001700756
Rapgef2	766.4663	-0.6228639	0.06921665	5.833563e-20	3.129118e-19
Rapgef3	1638.081	-1.578314	0.05300375	7.83014e-196	4.553833e-194
Rapgef3os2	9.437053	-0.1121613	0.37282844	0.6491007	0.7463753
Rapgef4	0.8864088	0.1820248	0.81615142	0.5298383	0.6442689
Rapgef5	258.8815	-0.7011083	0.11739666	3.672997e-10	1.289233e-09
Rapgef6	1618.423	-0.1541799	0.05400179	0.003889519	0.008098328
Rapgefl1	375.125	1.595933	0.09213199	3.188449e-68	4.968205e-67
Raph1	1767.686	-1.020639	0.06510956	4.416786e-57	5.771453e-56
Rapsn	0.4954424	0.1430957	0.85967619	0.6137454	NA
Rara	977.5684	-0.3047497	0.05726589	7.293594e-08	2.244835e-07
Rarb	11.36558	6.187531	1.07758513	2.559568e-10	9.051873e-10
Rarg	4192.338	-0.7931053	0.03726572	1.393991e-101	3.358265e-100
Rarres1	1.000059	0.007685178	0.71168348	0.9777014	0.9905002
Rarres2	0.6376547	0.2031732	0.91071972	0.4850385	0.6020987
Rars1	10191.47	-1.084897	0.02543406	0	0
Rars2	589.2138	0.07029804	0.06795753	0.2928783	0.4079863
Rasa1	2157.218	-0.002139547	0.03852016	0.9554636	0.9755453
Rasa2	1258.578	-0.3943574	0.05429138	2.224083e-13	9.121656e-13
Rasa3	1381.256	0.7086053	0.04625138	8.629394e-54	1.05986e-52
Rasa4	1585.325	2.397342	0.07667595	1.128958e-215	7.42308e-214
Rasal1	12.39147	0.3174404	0.35156941	0.1996221	0.2969949
Rasal2	351.2931	-0.6874979	0.09567354	1.156224e-13	4.802134e-13
Rasal3	1.074273	-0.1077015	0.68999573	0.6989041	0.7864814
Rasd1	12.26847	0.3562514	0.38551285	0.1681247	0.2559433
Rasd2	792.3446	-6.491477	0.1827831	1.104495e-277	1.046027e-275
Rasef	857.9761	-0.4767971	0.06354018	2.9117e-14	1.243329e-13
Rasgef1a	48.91042	1.115743	0.27216272	1.136297e-06	3.240642e-06
Rasgef1b	1236.636	-0.4806589	0.05094749	1.843345e-21	1.034739e-20
Rasgef1c	0.3795378	0.07805824	0.86974129	0.7770271	NA
Rasgrf1	11.87797	-0.0349586	0.33884007	0.8833317	0.9189392
Rasgrf2	5.544695	0.3887381	0.500389	0.1740657	0.2637041
Rasgrp1	0.6186579	0.0782849	0.78261823	0.7786166	0.8499044
Rasgrp2	3.998342	0.5419531	0.75675834	0.1156886	0.1852705
Rasgrp3	0.7547885	0.3351617	0.89978148	0.2915201	0.4065057
Rasgrp4	12.32513	-3.098645	0.74657775	1.09171e-06	3.118782e-06
Rasip1	56.05277	0.3333867	0.20857148	0.0667407	0.1131397
Rasl10a	5.124777	-0.4473764	0.56235606	0.1396941	0.218859
Rasl10b	1.482633	-0.08641112	0.62947892	0.7521203	0.8295019
Rasl11a	57.72684	-0.3302352	0.2082893	0.06907373	0.11674
Rasl11b	140.4004	-0.3825197	0.13983074	0.0035413	0.007407667
Rasl12	1.528103	-0.1765373	0.62401795	0.528782	0.6433634
Rasl2-9	0.3742725	0.07632662	0.87066663	0.7816861	NA
Rassf1	1904.713	-0.8278926	0.04022822	2.684299e-95	6.010851e-94
Rassf10	1191.517	-0.7804529	0.05303021	4.65471e-50	5.333027e-49
Rassf2	32.60561	-2.093384	0.32751532	1.426351e-11	5.395465e-11
Rassf3	2250.103	-0.4467899	0.03923405	2.510502e-30	1.863784e-29
Rassf4	829.6931	1.217422	0.06941337	1.51658e-70	2.473247e-69
Rassf5	95.0729	-1.675622	0.18293062	4.762596e-21	2.644663e-20
Rassf6	761.6867	-0.5572468	0.06379719	8.555674e-19	4.389673e-18
Rassf7	2157.311	0.2688451	0.04281046	2.573807e-10	9.097556e-10
Rassf8	348.5842	-0.07680546	0.09426811	0.4007286	0.5227423
Rassf9	2568.404	0.2883373	0.04518723	1.290997e-10	4.647591e-10
Raver1	4041.359	0.00899544	0.03167007	0.7755742	0.8480301
Raver2	0.7473162	-0.12144	0.80838453	0.6668513	0.761031
Rax	0.7652191	0.5400215	1.10379168	0.1407942	0.2203485
Rb1	293.0101	-0.2149602	0.10002252	0.02598507	0.04782382
Rb1cc1	1728.697	0.7370234	0.0488306	2.281964e-52	2.726472e-51
Rbak	212.1611	0.4637818	0.10990137	1.139634e-05	3.020008e-05
Rbakdn	5.255283	0.2422912	0.44536175	0.3603289	0.4800201
Rbbp4	8209.542	0.1017253	0.03208899	0.001459166	0.003200801
Rbbp5	1585.479	-0.3004389	0.04732516	1.560397e-10	5.599853e-10
Rbbp6	3936.537	0.03239266	0.04826518	0.4984843	0.6149563
Rbbp7	8798.789	0.2402501	0.02472759	2.062865e-22	1.198366e-21
Rbbp8	1399.218	-0.2926178	0.04556338	9.775131e-11	3.538793e-10
Rbbp8nl	349.8223	0.2564071	0.09391001	0.004852156	0.00997785
Rbbp9	432.6046	1.178966	0.08837795	2.54859e-42	2.487857e-41
Rbck1	1863.012	-0.1296511	0.04056564	0.001297896	0.002865613
Rbfa	509.7728	-0.06165805	0.08561548	0.4599587	0.5791138
Rbfaos	1.249562	-0.1104311	0.63086773	0.6882074	0.7783899
Rbfox1	1.252946	-0.01852993	0.63181282	0.9455603	0.9679139
Rbfox2	3774.415	-0.4982771	0.03802489	1.393483e-39	1.280367e-38
Rbfox3	4.796112	-0.6893602	0.73889713	0.05792065	0.09935441
Rbis	1265.019	0.2241455	0.06234651	0.0002646618	0.0006256965
Rbks	142.8173	1.497491	0.14983362	9.529572e-25	6.022269e-24
Rbl1	1306.782	-0.2109819	0.05434772	8.645697e-05	0.0002128283
Rbl2	942.3692	0.4446804	0.05455999	1.888016e-16	8.875224e-16
Rbm10	2890.809	0.3619684	0.03813577	1.453866e-21	8.189875e-21
Rbm11	337.8244	0.106722	0.10280045	0.2815465	0.3951872
Rbm12	1543.149	-0.3598933	0.04416052	2.335639e-16	1.093461e-15
Rbm12b1	80.27041	-3.868743	0.29377996	8.064189e-41	7.588571e-40
Rbm12b2	633.8684	0.2787351	0.07284623	9.635914e-05	0.0002360502
Rbm14	2164.784	-0.2416985	0.03840327	2.468285e-10	8.739531e-10
Rbm15	766.1576	-0.9150049	0.07825433	4.926344e-33	3.922457e-32
Rbm15b	2042.413	0.3380047	0.0488284	2.966302e-12	1.160771e-11
Rbm17	3710.456	-0.2476741	0.03207936	9.130216e-15	3.997083e-14
Rbm18	797.2681	-0.4495236	0.06814574	2.137258e-11	7.996507e-11
Rbm19	828.8003	-0.3885362	0.06121356	1.306609e-10	4.702152e-10
Rbm20	89.80953	-0.3069416	0.17158296	0.04910557	0.08562783
Rbm22	1349.816	-0.1318661	0.04612249	0.003945982	0.008210919
Rbm24	0.6283436	0.2501296	0.86071642	0.4058593	0.5277931
Rbm25	12238.95	-0.8299185	0.03617573	1.142829e-117	3.290773e-116
Rbm26	2509.597	-0.1883653	0.03896807	1.159268e-06	3.304465e-06
Rbm27	1654.549	-0.09507145	0.04598777	0.03717195	0.06637711
Rbm28	1730.732	-0.1131098	0.0522039	0.028592	0.052226
Rbm3	15835.91	0.02022933	0.03080435	0.5098844	0.6258292
Rbm3-ps	50.67479	0.266546	0.20557617	0.1383453	0.2169928
Rbm33	2830.386	-0.5074122	0.04925115	2.945102e-25	1.888928e-24
Rbm34	1025.816	0.1957165	0.05750694	0.0005684152	0.001303365
Rbm38	615.5571	0.2692034	0.08174671	0.0007450416	0.001685898
Rbm39	10273.11	-0.5769943	0.02589358	1.76185e-110	4.711808e-109
Rbm3os	4.87501	0.1282126	0.4850909	0.6259244	0.7278278
Rbm4	499.3136	-0.1891375	0.0800209	0.01553829	0.02968755
Rbm41	427.0026	-0.09834735	0.10557338	0.3330566	0.452044
Rbm42	1983.059	0.1558859	0.04005945	9.013275e-05	0.0002215538
Rbm43	194.5363	1.185656	0.13419458	1.973991e-20	1.07448e-19
Rbm44	0.2581947	0.002009967	0.94492218	0.9939206	NA
Rbm45	1115.787	0.4175953	0.05583135	4.160124e-14	1.765829e-13
Rbm46	0.6447217	0.2284506	0.92950689	0.4386743	0.5598609
Rbm46os	0.1278316	0.05548383	0.9673458	0.8325408	NA
Rbm47	2303.124	-0.04401866	0.04686455	0.3436976	0.4628518
Rbm48	154.9551	-0.0337528	0.12810548	0.7808995	0.8513281
Rbm4b	288.4967	1.109969	0.11305325	1.736406e-24	1.086359e-23
Rbm5	3053.239	0.08567967	0.04496458	0.05485524	0.09455178
Rbm6	3170.026	0.05674015	0.03620223	0.1152544	0.1846754
Rbm7	1908.241	-0.4714395	0.04201476	1.56373e-29	1.135588e-28
Rbm8a	5126.542	-0.3166538	0.02921524	1.579067e-27	1.089256e-26
Rbms1	5355.809	-0.9768778	0.03843534	3.871808e-144	1.422373e-142
Rbms2	1864.696	0.02638117	0.04184871	0.5257786	0.6408422
Rbms3	75.57026	0.713988	0.2206951	0.0001667128	0.0004005531
Rbmx	1439.601	0.3568492	0.05099229	1.665806e-12	6.584765e-12
Rbmx2	503.0541	-0.3748325	0.07614469	5.198539e-07	1.517662e-06
Rbmxl1	3490.339	0.1772069	0.04075216	1.205599e-05	3.189491e-05
Rbmxl2	2.257564	-0.07492042	0.52832177	0.7772689	0.8491878
Rbp1	2.903554	0.2614635	0.59057602	0.3607999	0.4805545
Rbp2	63.89122	-0.4633957	0.19059386	0.006357843	0.01286272
Rbp3	0.6206469	-0.07098927	0.78036291	0.7984448	0.8627082
Rbp4	570.627	0.4606066	0.0719644	7.589966e-11	2.764687e-10
Rbp7	2.236699	0.1982877	0.59155723	0.4781181	0.5957546
Rbpj	5412.785	-1.281669	0.03137197	0	0
Rbpjl	0.8666119	0.1095228	0.78838513	0.6967327	0.7848268
Rbpms	1731.015	-1.070681	0.0453312	4.179961e-125	1.299691e-123
Rbpms2	60.02706	-1.044782	0.3296181	5.771798e-05	0.0001440403
Rbsn	1159.597	-0.4182216	0.05545022	2.573281e-14	1.102926e-13
Rbx1	3332.519	-0.09812492	0.03809708	0.009598864	0.01893542
Rc3h1	2033.919	0.3412307	0.04367634	3.719859e-15	1.657678e-14
Rc3h2	1162.741	-0.3297877	0.05948207	1.993198e-08	6.35055e-08
Rcan1	309.6743	0.3754467	0.0919515	2.672187e-05	6.869626e-05
Rcan2	3.663937	-0.4796309	0.63566237	0.1324004	0.2088264
Rcan3	1705.272	-0.6446219	0.11813293	1.051936e-08	3.40572e-08
Rcbtb1	1212.013	0.7878908	0.0545501	2.426389e-48	2.686071e-47
Rcbtb2	13.88995	-2.573022	0.58644221	4.882486e-07	1.427816e-06
Rcc1	2085.552	-0.3149861	0.04083718	8.581264e-15	3.762344e-14
Rcc1l	540.0023	-0.2933819	0.07216893	3.460458e-05	8.809448e-05
Rcc2	10865.67	0.1127966	0.03696721	0.002159656	0.004637365
Rccd1	104.7472	0.3837924	0.18141851	0.01874665	0.03535934
Rce1	825.3893	-0.1969602	0.06319417	0.001557094	0.00340224
Rchy1	1127.772	-0.8836197	0.05274612	2.325522e-64	3.422147e-63
Rcl1	615.1113	0.2152676	0.09222618	0.01611942	0.03074379
Rcn1	22.04331	-3.368012	0.49003409	2.700583e-13	1.102556e-12
Rcn2	1367.475	-0.5213327	0.05825253	1.447494e-19	7.641259e-19
Rcn3	1.895112	0.2209406	0.67240527	0.4444575	0.5649717
Rcor1	5872.721	-0.6617874	0.0328732	8.197695e-91	1.752066e-89
Rcor2	4219.236	0.01820854	0.04875475	0.7063835	0.7919628
Rcor3	576.8864	0.2477857	0.07770312	0.001117039	0.002481837
Rcsd1	0.7197124	-0.2880679	0.86737288	0.3496893	0.4688107
Rcvrn	0.245279	-0.1065463	0.98441316	0.6882774	NA
Rd3	2.305801	-0.17016	0.57525131	0.536632	0.6503466
Rd3l	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Rdh1	380.3296	3.778668	0.13241217	2.511063e-180	1.252256e-178
Rdh10	7361.531	1.736498	0.02675102	0	0
Rdh11	2142.723	-0.4378088	0.04354824	4.735219e-24	2.917437e-23
Rdh12	19.80109	1.545097	0.46625087	2.642889e-05	6.796e-05
Rdh13	478.3568	0.04409097	0.07774725	0.5623705	0.6748446
Rdh14	328.3315	0.1023594	0.09127954	0.2481797	0.3565209
Rdh16	2.365441	1.811454	1.51083843	0.006533035	0.01320034
Rdh16f2	0.3860254	0.07841436	0.86783359	0.7761583	NA
Rdh18-ps	6.39153	2.525757	1.01205184	0.0002281551	0.0005418716
Rdh19	0.3776654	0.199616	0.96716553	0.4851152	NA
Rdh5	11.86471	0.4618819	0.38329536	0.07816573	0.1303667
Rdh7	0.1278316	0.05548383	0.9673458	0.8325408	NA
Rdh8	0.2474034	0.001953679	0.95027292	0.994072	NA
Rdh9	684.2845	3.298692	0.08985999	2.310001e-296	2.326453e-294
Rdm1	916.6548	-0.89904	0.0651579	1.017893e-44	1.041915e-43
Rdx	2374.834	-2.757158	0.04852609	0	0
Rec114	1.197047	0.527932	1.02707787	0.145715	0.226846
Rec8	0.2581229	0.1120471	0.98678848	0.6736284	NA
Reck	2.981425	-0.1948065	0.55730124	0.4799319	0.5975199
Recql	326.3423	0.4968789	0.09789191	1.6397e-07	4.937035e-07
Recql4	480.529	-0.4340068	0.07501512	3.806637e-09	1.264551e-08
Recql5	662.5942	0.2325414	0.06874647	0.0005774525	0.001322765
Redic1	0.370338	0.07525209	0.87160954	0.7845663	NA
Redrum	0.4992468	0.1543229	0.86503161	0.588021	NA
Reep1	660.3368	-0.417672	0.0650315	7.424201e-11	2.707172e-10
Reep2	8.760193	0.176781	0.4101218	0.488751	0.6056637
Reep3	2612.722	-0.2394533	0.0974468	0.01105136	0.02158827
Reep4	1737.022	-0.09788216	0.04726806	0.03677073	0.06575164
Reep5	2075.011	0.03855098	0.04178837	0.3531539	0.4724738
Reep6	1595.916	-0.01885224	0.059028	0.746389	0.8243259
Reg3b	4.820662	2.806769	1.50655019	0.0008271887	0.001862799
Reg3g	1.768179	1.338616	1.39123869	0.01709331	0.03245732
Reg4	46.9083	1.440265	0.30089501	5.16483e-08	1.603987e-07
Rel	338.8611	-0.4817909	0.08946674	3.264888e-08	1.027074e-07
Rela	2326.008	-0.07411642	0.04202399	0.07583508	0.1268896
Relb	1077.106	0.7836917	0.06518705	2.469109e-34	2.032585e-33
Relch	3130.931	1.791637	0.04166026	0	0
Rell1	4910.89	-0.8535037	0.03589952	3.22219e-126	1.015654e-124
Rell2	50.88438	-0.9688506	0.27934951	2.264867e-05	5.863378e-05
Reln	2.40993	0.1104368	0.56264477	0.6822731	0.77367
Relt	53.17797	0.0246725	0.19791771	0.8878485	0.9223367
Rem1	0.3706024	-0.06293787	0.90957396	0.81635	NA
Rem2	299.237	-1.948784	0.1041652	5.853683e-79	1.080028e-77
Ren1	0.1243433	0.05548383	0.9673458	0.8325408	NA
Renbp	201.1607	0.9073265	0.13186199	2.447296e-13	1.001668e-12
Reno1	85.83037	0.6604614	0.17699296	3.556278e-05	9.043344e-05
Rep15	34.74033	4.23741	0.46984895	1.224498e-20	6.714739e-20
Repin1	504.0188	-0.1959242	0.0777174	0.009952901	0.01957771
Reps1	1110.882	-0.612185	0.05308618	2.489225e-31	1.895704e-30
Reps2	255.5417	2.314356	0.11985121	4.138079e-84	8.052289e-83
Rer1	3504.913	-0.2372162	0.03466502	6.219722e-12	2.393967e-11
Rere	11449.22	0.5134716	0.04087001	1.414621e-36	1.223556e-35
Rerg	3.259511	0.9156632	0.90565272	0.03111472	0.05644447
Rergl	0.1290614	0.05548383	0.9673458	0.8325408	NA
Resf1	1554.97	0.08762039	0.04797776	0.06546275	0.1111284
Resp18	0.1243433	0.05548383	0.9673458	0.8325408	NA
Rest	1462.95	-0.5707605	0.05751488	1.089636e-23	6.642048e-23
Ret	80.22108	-1.439394	0.20995396	2.68627e-13	1.096929e-12
Retn	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Retnla	2.907122	2.641352	1.56594394	0.001307049	0.002884589
Retnlb	15.7009	2.305789	0.50300389	2.318423e-07	6.910084e-07
Retnlg	1.635453	0.4169834	0.79723207	0.2038584	0.3021653
Retreg1	1658.499	-0.6812932	0.04897112	9.890016e-45	1.013346e-43
Retreg2	2144.659	0.6952583	0.04821085	6.446962e-48	7.057475e-47
Retreg3	1799.77	0.641312	0.04518198	2.344877e-46	2.483958e-45
Retsat	319.6558	1.20535	0.09716825	4.959052e-37	4.318203e-36
Rev1	560.635	-0.160062	0.07247273	0.02432919	0.04500901
Rev3l	1379.938	0.2201921	0.05673306	8.548256e-05	0.0002106305
Rex1bd	863.6514	0.6552313	0.06598865	6.643106e-24	4.073465e-23
Rexo1	1355.823	-0.4840236	0.04618002	4.901608e-26	3.225967e-25
Rexo2	808.9132	-0.4038209	0.06812578	1.759189e-09	5.949259e-09
Rexo4	1646.583	-0.1055562	0.04193876	0.01128197	0.02200483
Rexo5	413.188	0.04385522	0.10212035	0.6563256	0.7523261
Rfc1	3219.454	-0.4799485	0.03647664	7.284435e-40	6.728107e-39
Rfc2	1663.891	-0.04991317	0.04173009	0.2286526	0.332448
Rfc3	841.3555	-0.2675065	0.06613143	3.962321e-05	0.000100228
Rfc4	761.5636	-0.5243491	0.07273013	2.222773e-13	9.118093e-13
Rfc5	703.2433	-0.276107	0.0720222	9.402126e-05	0.0002305419
Rfesd	184.9436	0.3590168	0.12369314	0.002261405	0.004845767
Rffl	819.2805	-0.1628923	0.05892605	0.005095754	0.01044964
Rfk	2988.722	0.1500432	0.03629768	3.252856e-05	8.308606e-05
Rflna	0.8728278	-0.6437594	1.16468735	0.1017282	0.1652204
Rflnb	2843.446	0.2803763	0.03786909	9.85971e-14	4.108246e-13
Rfng	529.7436	0.5280412	0.0770618	2.827304e-12	1.107428e-11
Rfpl4b	1.493045	0.2100903	0.67994405	0.4659561	0.5844861
Rft1	369.9317	0.1566185	0.08860136	0.06902799	0.1166723
Rftn1	1.385338	-0.2890911	0.7574923	0.3418509	0.4611387
Rftn2	0.555578	0.3710698	1.00180153	0.2537435	0.3629014
Rfwd3	3279.765	0.2325942	0.03685302	2.235573e-10	7.931885e-10
Rfx1	766.8316	-0.3027925	0.06841175	6.807601e-06	1.836051e-05
Rfx2	114.0489	0.3186657	0.14804367	0.02069267	0.03875371
Rfx3	511.4102	-0.3278301	0.08320089	5.460529e-05	0.0001365198
Rfx4	2.626518	0.2582793	0.56550138	0.3612756	0.481095
Rfx5	749.7897	0.02628263	0.08533589	0.7520886	0.8295019
Rfx6	0.1278316	0.05548383	0.9673458	0.8325408	NA
Rfx7	1945.268	-0.2055441	0.04452333	3.289472e-06	9.092842e-06
Rfx8	0.4934002	0.002454895	0.80088471	0.9928883	NA
Rfxank	347.776	0.2435159	0.0899088	0.00530929	0.01086917
Rfxap	688.8153	-0.238526	0.07961421	0.002172541	0.004663577
Rgcc	122.1475	-1.08563	0.18803088	1.793265e-10	6.406601e-10
Rgl1	86.91221	-0.8788041	0.185885	1.22393e-07	3.711701e-07
Rgl2	1932.955	-0.03825351	0.04733944	0.4152257	0.5364674
Rgl3	1471.528	0.5389427	0.04712537	1.051323e-30	7.881487e-30
Rgma	1.989244	-1.549962	1.4580823	0.01104434	0.02157659
Rgmb	677.4989	0.1478019	0.06534678	0.02155238	0.0402215
Rgn	177.2756	3.260494	0.16552068	9.696651e-88	1.982149e-86
Rgp1	2012.783	0.2414614	0.04248252	1.048801e-08	3.396102e-08
Rgr	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Rgs10	18.72258	0.03329865	0.32461161	0.8871061	0.9219366
Rgs11	899.5582	-2.790595e-05	0.08504843	0.9997315	0.9997969
Rgs12	993.956	1.154061	0.06547377	2.734283e-71	4.516161e-70
Rgs14	30.35236	0.748019	0.31115735	0.001895929	0.004101786
Rgs16	15.76855	0.2708141	0.34081385	0.2650357	0.3759483
Rgs17	4.952492	-0.689934	0.76634362	0.06090331	0.1039869
Rgs18	0.2582664	-0.1092249	0.98533405	0.681164	NA
Rgs19	431.4216	-0.5239045	0.08472585	2.455095e-10	8.69432e-10
Rgs2	16.98589	-2.247341	0.47447824	1.190748e-07	3.613726e-07
Rgs20	121.8436	4.713689	0.28586963	3.7003e-62	5.268717e-61
Rgs21	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Rgs22	0.5237265	0.1537934	0.8595176	0.5894652	0.6987884
Rgs3	1431.033	-0.1106497	0.04725601	0.01820554	0.03440157
Rgs4	1.116373	-0.05251383	0.670888	0.8482168	0.8941088
Rgs5	1.250414	-0.102297	0.6665319	0.7117492	0.7963784
Rgs6	0.6633109	-0.169708	0.78201357	0.5553038	0.6683457
Rgs7	2.184136	0.5854643	0.86489088	0.1077368	0.1738064
Rgs7bp	1.51538	0.5688729	0.96592612	0.1232174	0.1956882
Rgs8	1.876294	0.05923049	0.57449309	0.8252684	0.8791487
Rgs9	21.77462	-0.1474823	0.30505388	0.5202903	0.6357291
Rgs9bp	14.80769	1.061859	0.47179999	0.001172289	0.002600244
Rgsl1	5.120963	0.8606319	0.73589629	0.02571748	0.04737358
Rhbdd1	1759.322	-0.6054709	0.04447312	9.354947e-43	9.23242e-42
Rhbdd2	519.138	0.2831782	0.08003282	0.0002952839	0.0006948293
Rhbdd3	294.9708	0.4147849	0.09185456	3.446174e-06	9.509449e-06
Rhbdf1	2277.354	-0.7391801	0.04421414	1.215669e-63	1.76627e-62
Rhbdf2	1034.952	-0.4399236	0.05511409	7.580221e-16	3.477033e-15
Rhbdl1	72.8033	0.1787031	0.1869575	0.2852162	0.3991983
Rhbdl2	1011.542	-0.3895338	0.06333261	4.583543e-10	1.59851e-09
Rhbdl3	47.66395	2.869883	0.30057379	6.364867e-23	3.768541e-22
Rhbg	19.552	1.873055	0.43989863	8.93614e-07	2.56743e-06
Rhcg	0.8646225	0.05807294	0.68487211	0.8328977	0.8842238
Rhd	3.604836	-0.6698032	0.83350175	0.07387292	0.1239682
Rheb	1681.597	-0.4752623	0.05283841	1.128467e-19	5.980065e-19
Rhebl1	82.94605	0.1471737	0.16685777	0.3345073	0.4535521
Rhno1	1093.49	0.1353779	0.05275965	0.009508286	0.0187693
Rho	3.218863	-0.001797496	0.51352714	0.9945253	0.9971333
Rhoa	17017.74	-0.4707853	0.02830386	1.958625e-62	2.8004e-61
Rhob	3444.629	-2.724392	0.04638768	0	0
Rhobtb1	380.3223	-0.8544309	0.08534317	7.37961e-25	4.68222e-24
Rhobtb2	886.4935	0.4149122	0.06026202	3.233085e-12	1.262536e-11
Rhobtb3	410.6169	-1.248659	0.08698976	2.340693e-48	2.592594e-47
Rhoc	1118.534	-0.3309996	0.05878816	1.211996e-08	3.907381e-08
Rhod	245.8976	-0.2968072	0.10926781	0.004660886	0.009606534
Rhof	668.9094	-1.127261	0.07721862	4.99851e-50	5.720579e-49
Rhog	1405.756	0.05302816	0.04892525	0.2741979	0.386696
Rhoh	2.072971	-0.6912318	1.10209249	0.08625275	0.1424164
Rhoj	0.7304942	-0.4317965	1.06472942	0.2025477	0.3004814
Rhoq	3177.606	-1.674053	0.04714384	4.466861e-277	4.172978e-275
Rhot1	1300.837	-0.2105049	0.04953694	1.791543e-05	4.680865e-05
Rhot2	1572.423	0.1001328	0.04865258	0.0378432	0.06748818
Rhou	1731.836	-1.337443	0.04871167	2.15606e-167	9.625161e-166
Rhov	35.21197	-0.02502151	0.23144927	0.8983043	0.9300633
Rhox1	0.243925	-0.1093572	0.97694908	0.6824372	NA
Rhox10	0.2417178	-0.1054349	0.9840305	0.6912443	NA
Rhox12	0.5163894	0.001625967	0.86551024	0.9952392	0.9972196
Rhox13	0.4978884	0.003064121	0.7999534	0.9911241	NA
Rhox2a	0.2476644	0.004246617	0.95016223	0.9871165	NA
Rhox2b	0.4954133	0.2789558	0.98651845	0.3570709	NA
Rhox3g	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Rhox4a	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Rhox4a2	0.2572771	0.01390352	0.94543869	0.9579752	NA
Rhox4b	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Rhox4c	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Rhox4d	0.2461215	-0.1068211	0.98450615	0.6875456	NA
Rhox5	188.0005	-0.1977863	0.11760563	0.07777056	0.1298524
Rhox6	0.5021136	-0.3192091	0.97366311	0.3083997	NA
Rhox8	0.3730448	0.07627226	0.87102822	0.7818155	NA
Rhox9	0.4886458	-0.2674595	0.98312448	0.373154	NA
Rhpn1	36.46759	1.084103	0.32562044	2.934057e-05	7.515699e-05
Rhpn2	1541.855	-0.4261931	0.05352474	9.215145e-16	4.20827e-15
Rian	1.378567	0.05556374	0.65143297	0.8389938	0.8880189
Ribc1	113.8751	0.9662969	0.15601896	1.86357e-11	6.996774e-11
Ribc2	0.5510122	-0.3100883	1.00161929	0.3167333	0.4338211
Ric1	1943.441	0.1293302	0.04165139	0.001772686	0.003849676
Ric3	17.12111	0.647059	0.38432594	0.01640207	0.03124824
Ric8a	1393.371	0.04311969	0.04992106	0.3833878	0.5045849
Ric8b	582.8146	0.3619946	0.07471671	7.942253e-07	2.291444e-06
Rictor	2366.444	-0.3352463	0.04633328	3.114906e-13	1.267449e-12
Rida	601.1511	0.4340479	0.07563891	5.031136e-09	1.660106e-08
Rif1	2241.435	-0.250462	0.03825668	4.609688e-11	1.699797e-10
Rigi	609.2488	1.551977	0.07208727	7.584934e-104	1.857634e-102
Riiad1	11.07284	-0.1702864	0.45933162	0.5162522	0.6316923
Rilp	64.35923	0.7146202	0.20600437	7.181768e-05	0.0001779155
Rilpl1	286.0939	-0.6074993	0.11304901	2.035853e-08	6.482453e-08
