gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Tmem54	1674.315	0.2514187	0.05498527	1.144093e-06	7.003637e-06
Tmem59	4081.281	0.09184583	0.03548616	0.006878815	0.02096691
Tmem59l	3.421821	0.008334571	0.30264731	0.925377	0.9585557
Tmem60	849.1793	-0.2522413	0.06617399	3.132359e-05	0.0001545948
Tmem61	3.108044	-0.1646221	0.48455293	0.1608852	0.2958315
Tmem62	128.3132	0.07520886	0.13175526	0.4135779	0.5889823
Tmem63a	2414.755	0.273993	0.05465809	9.5993e-08	6.783582e-07
Tmem63b	3743.685	-0.06506919	0.04291544	0.09519135	0.19526
Tmem63c	7.222155	-0.08438984	0.30578409	0.3956133	0.5730572
Tmem64	211.4448	-0.4085832	0.14615845	0.0001840044	0.0007959334
Tmem65	2116.502	-0.06929876	0.04565412	0.09449641	0.1941064
Tmem67	91.5787	0.2273563	0.18336867	0.04279709	0.1015333
Tmem68	703.7482	-0.03508381	0.06789202	0.5545706	0.7179271
Tmem69	382.6672	0.03126014	0.09225875	0.679155	0.8089014
Tmem70	761.1058	-0.1598664	0.0722069	0.01292172	0.03644082
Tmem71	575.1674	0.03513326	0.07115011	0.5697054	0.7293374
Tmem72	0.2883461	0.05838188	0.65754774	0.5909346	NA
Tmem74	0.3185831	0.05995777	0.67836539	0.5854618	NA
Tmem74b	145.982	1.106429	0.17687146	1.950055e-11	2.031548e-10
Tmem79	883.4526	0.2238847	0.06429677	0.0001543099	0.0006807222
Tmem80	103.3498	-0.0407232	0.13584868	0.6583737	0.7944478
Tmem81	4.24087	0.2790576	1.16437343	0.1117189	0.2225641
Tmem82	1.218311	0.06664872	0.465409	0.4877835	NA
Tmem86a	259.3429	-0.9839249	0.12977065	2.919153e-15	4.036516e-14
Tmem86b	53.13925	0.1197733	0.19466663	0.2499472	0.4139876
Tmem87a	1996.995	0.01071809	0.05153295	0.8172527	0.8974193
Tmem87b	1388.518	-0.127338	0.06042746	0.0207525	0.05487063
Tmem88	6.104741	0.03520036	0.27347865	0.7055235	0.8258675
Tmem88b	2.305958	-0.07393944	0.38578492	0.4354713	0.6109529
Tmem8b	33.07663	-0.05924157	0.19127047	0.544579	0.7089714
Tmem9	1710.193	-0.2793824	0.05599979	1.008377e-07	7.094563e-07
Tmem91	2.821071	0.06568114	0.35644194	0.4823176	0.6539678
Tmem92	13.79854	-3.430026	0.91445784	5.098326e-06	2.845445e-05
Tmem94	1460.299	0.08801737	0.05567908	0.07955538	0.1687611
Tmem95	68.74247	0.0287219	0.14692903	0.759044	0.8613804
Tmem97	2473.725	-0.2657114	0.04760112	4.812027e-09	3.931723e-08
Tmem98	1713.363	-0.2059531	0.05003705	1.501929e-05	7.807278e-05
Tmem9b	909.2556	0.1761599	0.06824579	0.004371617	0.01402819
Tmf1	2184.35	0.0977708	0.05153305	0.03860092	0.09312866
Tmie	200.325	0.4958408	0.15117634	2.022034e-05	0.0001027979
Tmigd1	1.465363	-0.09757323	0.48907748	0.3402875	0.5156093
Tmigd3	0.2899114	-0.03869044	0.65414539	0.717102	NA
Tmlhe	3.822542	3.491612	2.03546243	0.0003877871	0.001573653
Tmod1	3.799496	-0.02364677	0.29592842	0.7935607	0.8826984
Tmod2	73.33491	2.751244	0.25435507	2.326021e-28	6.397468e-27
Tmod3	13990.73	0.0493767	0.0270067	0.04649973	0.1087324
Tmod4	7.799598	0.001123229	0.26338299	0.9902557	0.995182
Tmpo	8572.28	0.06226787	0.03517581	0.05439721	0.1233833
Tmppe	624.8153	-0.07295552	0.07232836	0.2441464	0.4069493
Tmprss11b	32.48634	-0.1527074	0.22421427	0.1682828	0.3064205
Tmprss11c	3.1043	-0.01974986	0.33119059	0.8222408	0.9006065
Tmprss11d	10.85048	0.1234474	0.28760442	0.2538718	0.4184373
Tmprss11e	13.91144	0.003536821	0.21905079	0.9701258	0.9834041
Tmprss11f	1.980457	-0.0227548	0.34784867	0.7951157	0.8835457
Tmprss11g	0.5882074	0.07492404	0.56829119	0.4713979	NA
Tmprss13	558.7569	-0.7308073	0.09144499	8.357858e-17	1.275081e-15
Tmprss2	5809.438	-0.04456051	0.03554514	0.1629622	0.2989312
Tmprss3	5.268895	-0.09267801	0.33218189	0.354118	0.5305848
Tmprss4	7612.246	0.6645774	0.03477468	1.152934e-82	9.168694e-81
Tmprss5	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Tmprss6	127.1364	1.523645	0.20760782	2.056974e-15	2.88288e-14
Tmprss7	16.91177	0.1514207	0.26880702	0.1819161	0.3258435
Tmprss9	1.539637	0.03167046	0.41331399	0.7233635	0.8368498
Tmsb10	29431.84	-0.08988814	0.03105108	0.002839006	0.009525683
Tmsb15a	1.186902	0.02323108	0.41305263	0.7937897	NA
Tmsb15b1	0.7515476	0.04842955	0.50324385	0.6161719	NA
Tmsb15b2	0.1548903	0.0292821	0.64447795	0.7817193	NA
Tmsb15l	2.928807	0.3640738	0.79396379	0.04342319	0.1027137
Tmsb4x	3816.394	0.8538942	0.04322726	1.071394e-87	9.27574e-86
Tmt1a	1183.681	-0.01626046	0.05590779	0.7450574	0.851169
Tmt1a2	11.26627	-0.2109125	0.37025181	0.1005461	0.2040555
Tmt1a3	69.85228	-0.5191876	0.3082902	0.002752787	0.009267781
Tmt1b	3.328572	0.03733268	0.30746132	0.6815782	0.8103449
Tmtc1	1.526758	-0.02341564	0.38046011	0.7895097	0.8799869
Tmtc2	1454.919	-0.1774502	0.05712446	0.0008921095	0.003350176
Tmtc3	1546.783	-0.02850084	0.05274138	0.5460647	0.7101423
Tmtc4	1384.716	-0.0466652	0.05588359	0.3479245	0.5237883
Tmub1	298.287	0.3066303	0.11825962	0.0009656296	0.003602074
Tmub2	1002.147	0.1587084	0.06772273	0.009441153	0.02774256
Tmx1	4073.458	0.09072387	0.03857231	0.01298682	0.03658919
Tmx2	1879.477	0.1469162	0.04824746	0.001367328	0.004924342
Tmx3	1866.905	0.01331487	0.05596599	0.7903349	0.8803484
Tmx4	490.6402	-0.01405961	0.07487825	0.8276397	0.904194
Tnc	7.339993	-0.1288488	0.32831265	0.2358169	0.3966011
Tnf	482.4547	0.179679	0.08682975	0.01533542	0.04227939
Tnfaip1	3765.843	-0.05988716	0.03836247	0.08652078	0.1808304
Tnfaip2	6660.167	-0.01422643	0.02999198	0.5973381	0.7502478
Tnfaip3	1149.889	0.5490893	0.07209141	3.465562e-16	5.131193e-15
Tnfaip6	0.1548903	0.0292821	0.64447795	0.7817193	NA
Tnfaip8	1596.419	0.9686312	0.05416	1.761448e-72	1.253338e-70
Tnfaip8l1	1256.886	-0.2547976	0.05932166	3.931441e-06	2.235363e-05
Tnfaip8l2	7.875246	4.355018	1.17831149	9.259031e-06	4.971814e-05
Tnfaip8l3	0.4195626	-0.06665587	0.6236128	0.5341834	NA
Tnfrsf10b	793.7495	-0.4538723	0.07709185	6.307041e-11	6.287365e-10
Tnfrsf11a	786.8409	0.09506497	0.07305891	0.1339729	0.2566852
Tnfrsf11b	3910.697	0.150769	0.03678996	2.573631e-05	0.0001286815
Tnfrsf12a	5812.241	-0.1581086	0.03730987	1.331041e-05	6.964291e-05
Tnfrsf13b	11.57429	4.883172	0.98164695	1.543068e-07	1.056875e-06
Tnfrsf13c	3.834286	1.166835	1.5215828	0.005513951	0.0172311
Tnfrsf14	239.862	3.945566	0.17950178	1.917923e-107	1.982794e-105
Tnfrsf18	168.1369	2.77221	0.18298476	7.327488e-53	3.810077e-51
Tnfrsf19	4807.95	-0.3408256	0.039556	4.671661e-19	8.13721e-18
Tnfrsf1a	3706.702	1.195972	0.03952866	1.611593e-202	2.981448e-200
Tnfrsf1b	3048.311	0.3178909	0.04108866	9.936569e-16	1.424431e-14
Tnfrsf21	340.1818	-0.6999982	0.11452413	3.572689e-11	3.640001e-10
Tnfrsf22	552.8907	-0.5003071	0.087896	1.673837e-10	1.588428e-09
Tnfrsf23	2228.486	0.2475729	0.05258395	6.248509e-07	3.967397e-06
Tnfrsf25	35.70973	0.3306859	0.30429175	0.0240769	0.06241173
Tnfrsf26	55.31085	1.014769	0.27727378	5.503941e-06	3.05533e-05
Tnfrsf4	77.5786	3.44895	0.28751269	1.065001e-33	3.459776e-32
Tnfrsf8	109.9521	-1.104057	0.19831219	1.142493e-09	9.95998e-09
Tnfrsf9	210.152	5.483789	0.25280278	9.670687e-105	9.881531e-103
Tnfsf10	30.26512	2.471366	0.41678942	7.062672e-11	6.989103e-10
Tnfsf11	13.11346	5.548299	1.11077538	1.405919e-07	9.689812e-07
Tnfsf12	3.260824	0.04957365	0.33167387	0.5876732	0.7422996
Tnfsf13	114.3754	-0.2362932	0.17306356	0.03221039	0.0800138
Tnfsf13b	7.332766	1.907715	1.22599327	0.0005210569	0.002055111
Tnfsf13os	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Tnfsf14	6.401098	3.654658	1.39962078	7.202183e-05	0.0003357516
Tnfsf15	4.719946	0.3082071	0.6067577	0.05104751	0.1170769
Tnfsf18	32.1466	0.01535492	0.18756729	0.8718415	0.9286433
Tnfsf4	14.56294	3.891557	0.68924841	3.575491e-09	2.961322e-08
Tnfsf8	0.6872468	0.1838412	0.77190352	0.1765707	NA
Tnfsf9	2120.548	-0.427907	0.05422888	5.516013e-17	8.548848e-16
Tnfsfm13	1.100151	-0.2097895	0.8196331	0.1466353	NA
Tnik	174.3904	0.7404918	0.16256291	1.520767e-07	1.04282e-06
Tnip1	2463.394	0.6809238	0.0454612	6.40665e-52	3.254245e-50
Tnip2	713.8735	-0.005418978	0.07194337	0.930912	0.9623422
Tnip3	791.7243	1.187681	0.07371567	8.170269e-60	4.786416e-58
Tnk1	2078.869	0.1601083	0.05276161	0.001290496	0.004674459
Tnk2	3640.382	-0.04681212	0.03852451	0.1765302	0.3183376
Tnk2os	0.2677056	0.009586941	0.62149806	0.9263298	NA
Tnks	2155.327	-0.1645611	0.05133986	0.0007124532	0.002727372
Tnks1bp1	6667.894	-0.07573185	0.03544865	0.02288611	0.05978351
Tnks2	14410.86	-0.1181949	0.02947359	4.521128e-05	0.0002181137
Tnn	0.8480314	-0.07817016	0.52727653	0.4411332	NA
Tnnc1	13.0638	0.01802687	0.23624422	0.8481323	0.9164417
Tnnc2	1.250279	-0.1445387	0.61657779	0.2223609	NA
Tnni1	16.20578	0.0111382	0.22904349	0.9058794	0.9479506
Tnni2	203.0751	-0.04303205	0.1102321	0.6101054	0.7592544
Tnni3	8.286775	0.108373	0.29215193	0.3017524	0.4731709
Tnni3k	0.4189221	-0.006584709	0.56283332	0.9472788	NA
Tnnt1	29.2401	0.03605866	0.19089238	0.7074332	0.8272766
Tnnt2	612.7691	0.2759	0.08817003	0.0002767479	0.001153663
Tnnt3	0.4139232	-0.06085686	0.64644216	0.573757	NA
Tnp2	0.6093209	0.1397851	0.72106058	0.2603324	NA
Tnpo1	8659.164	-0.1351287	0.03496259	7.510552e-05	0.0003492009
Tnpo2	5254.051	-0.1099003	0.0333389	0.0007213655	0.002759686
Tnpo3	4805.009	0.04328261	0.03538781	0.1730317	0.3130122
Tnr	3.563937	-0.07605337	0.35318801	0.4265306	0.6017238
Tnrc18	4051.112	0.1884763	0.04062815	1.632379e-06	9.781474e-06
Tnrc6a	2477.648	-0.006145208	0.04557237	0.8816166	0.9337134
Tnrc6b	1968.467	-0.05990386	0.05190392	0.1971221	0.346254
Tnrc6c	1541.602	0.1195224	0.05029943	0.01102832	0.03175861
Tns1	45.07477	1.527167	0.32232323	2.234103e-08	1.69902e-07
Tns2	2093.678	-0.03510983	0.04866088	0.4207879	0.5959379
Tns3	2643.04	-0.3595408	0.04518242	8.719254e-17	1.327911e-15
Tns4	17352.64	0.6044486	0.0270755	5.647103e-112	6.164461e-110
Tnxb	15.83371	-0.2862408	0.37347227	0.04914597	0.1136052
Tob1	888.2104	-0.3110508	0.06717768	3.816362e-07	2.483249e-06
Tob2	2298.855	-0.01861646	0.04282713	0.6302569	0.7734091
Toe1	564.865	0.2135835	0.08439594	0.003487463	0.01148223
Togaram1	2119.104	-0.02562332	0.04787612	0.5516604	0.7153173
Togaram2	1.181488	0.1236337	0.56809005	0.2674467	NA
Tollip	2745.661	0.2229811	0.04355459	1.026735e-07	7.215062e-07
Tom1	576.5955	-0.1009302	0.07853557	0.1337437	0.256302
Tom1l1	2760.487	-0.2457021	0.0428681	2.599906e-09	2.190477e-08
Tom1l2	788.3101	-0.3133622	0.07097218	1.014592e-06	6.254453e-06
Tomm20	6988.314	-0.02108817	0.03477362	0.4997583	0.6693532
Tomm22	5187.201	-0.02131345	0.03595807	0.5099347	0.6786901
Tomm34	1332.105	0.1052521	0.05396471	0.03326646	0.08213798
Tomm40	3524.765	-0.05185582	0.03946193	0.1451079	0.2733962
Tomm40l	1392.915	0.192858	0.05869316	0.0004256087	0.001712079
Tomm5	1662.019	-0.169912	0.06181578	0.002865647	0.009607734
Tomm6	5020.384	-0.03460947	0.04223164	0.3611125	0.5382082
Tomm6os	13.72399	-0.3780304	0.48213881	0.02694142	0.06868227
Tomm7	3154.401	-0.08636041	0.05449223	0.07927648	0.1682913
Tomm70a	5137.652	-0.03904886	0.03672296	0.2352291	0.3958399
Tomt	1.387904	0.00856507	0.37092994	0.9214054	0.9566221
Tonsl	690.2778	0.02009505	0.06833639	0.7368438	0.8460201
Top1	7155.988	0.1120384	0.03558857	0.001179597	0.004312758
Top1mt	367.7256	-0.08802252	0.09255363	0.2463536	0.4095795
Top2a	19018.22	0.6486603	0.03169316	2.005912e-94	1.865285e-92
Top2b	4474.609	-0.1556361	0.03980895	5.484772e-05	0.0002610912
Top3a	676.1658	0.3396814	0.08375834	3.430041e-06	1.96746e-05
Top3b	1279.776	0.02553453	0.06018699	0.6326438	0.7754718
Top6bl	1.170252	0.06321985	0.45876469	0.5067706	NA
Topaz1	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Topbp1	4450.221	0.1063195	0.04884477	0.01931331	0.05166383
Topors	1708.982	0.05013347	0.05276495	0.2870503	0.4571238
Tor1a	1028.745	0.1432959	0.05986875	0.009242196	0.02724952
Tor1aip1	1340.222	0.3894909	0.06321594	2.31618e-11	2.395931e-10
Tor1aip2	5917.167	0.3724362	0.03193869	8.005343e-33	2.494573e-31
Tor1b	1073.83	-0.09315581	0.06448867	0.1030054	0.2080587
Tor2a	1051.459	0.2196651	0.06305529	0.000160687	0.0007058419
Tor3a	960.2145	0.9299763	0.06961379	1.280552e-41	5.150047e-40
Tor4a	1579.966	-0.1339172	0.05297432	0.006835112	0.02084816
Tox	12.40766	6.868517	1.10257566	9.486113e-11	9.267284e-10
Tox2	9.033146	0.0283428	0.25568739	0.7622984	0.8630778
Tox3	157.468	0.2288706	0.14804255	0.02575084	0.06604947
Tox4	3702.313	0.6118821	0.04245699	1.18612e-48	5.514831e-47
Tpbg	582.3179	-0.3066916	0.08263341	2.233047e-05	0.0001127753
Tpbgl	2.643705	0.2116164	0.54922804	0.1067353	0.2142386
Tpcn1	3322.773	-0.01672641	0.04170877	0.657287	0.793716
Tpcn2	429.8522	-0.00870046	0.0827379	0.9008846	0.9446262
Tpd52	10483.36	-0.002823548	0.02502843	0.9002032	0.9441715
Tpd52l1	99.86068	0.2334488	0.17021079	0.03283469	0.08128887
Tpd52l2	2111.729	-0.147265	0.04772406	0.001196232	0.004362686
Tpgs1	517.0161	0.1217884	0.08611559	0.09316903	0.1920532
Tpgs2	211.066	0.07822757	0.10507315	0.3424254	0.5180002
Tph1	1.610698	0.05546913	0.43262442	0.5504097	0.7142768
Tpi1	74205.9	0.0688372	0.03480214	0.03363023	0.08288477
Tpk1	160.9232	-0.08563506	0.11861285	0.331228	0.5056751
Tpm1	9850.228	0.153652	0.02727366	1.091475e-08	8.617553e-08
Tpm2	29.17579	-0.009229655	0.18688257	0.9226495	0.9572353
Tpm3	20473.98	0.2297702	0.03191517	1.929901e-13	2.352151e-12
Tpm4	18683.77	-0.03182314	0.02574808	0.1627096	0.2986022
Tpmt	114.2685	-0.01422953	0.12918068	0.8748024	0.930315
Tpo	2.579531	-0.002257142	0.32063895	0.9794679	0.9882965
Tpp1	1087.469	0.2208729	0.06613981	0.0002655615	0.001110455
Tpp2	2539.054	-0.05476689	0.04605212	0.1856649	0.3311102
Tppp	2.684366	0.09805582	0.39913272	0.3267134	0.5005888
Tppp2	0.3142197	0.06397887	0.65483614	0.5572831	NA
Tppp3	1.369943	-0.07690882	0.47793499	0.4336891	0.6091821
Tpr	7448.143	-0.07060694	0.03789413	0.04397066	0.1037434
Tpra1	930.7421	-0.1350584	0.06253434	0.01749737	0.04736849
Tprg1	5.182481	-0.08599186	0.31681052	0.3858945	0.5634374
Tprg1l	1146.922	-0.05845959	0.05781033	0.2547275	0.4193757
Tprkb	498.1137	-0.1424812	0.0803797	0.03994742	0.09585962
Tprn	2135.08	0.02206511	0.04403667	0.5783437	0.7358802
Tpsab1	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Tpst1	431.3838	0.2432203	0.10282003	0.003821096	0.01246395
Tpst2	535.319	0.3052788	0.08662562	4.656166e-05	0.0002240748
Tpt1	52395.67	0.1761366	0.02614005	8.471409e-12	9.122856e-11
Tpte	0.280266	-0.03900003	0.6379519	0.7126321	NA
Tpx2	6059.065	0.419216	0.03529642	2.964987e-34	9.776668e-33
Tra2a	5478.363	0.1013141	0.03695262	0.004330648	0.01391429
Tra2b	7944.701	-0.06345256	0.03662299	0.05926527	0.1326667
Trabd	3689.004	-0.04961916	0.04108219	0.1793486	0.3225265
Trabd2b	10.03229	-0.5828375	0.71131202	0.01089306	0.03143604
Tradd	1159.815	0.09167851	0.06140308	0.09407243	0.193439
Traf1	66.96538	4.791107	0.39373919	2.042725e-34	6.78656e-33
Traf2	1009.514	0.4289526	0.06576162	1.328031e-12	1.52053e-11
Traf3	1809.009	-0.02441394	0.04883798	0.5781489	0.7357687
Traf3ip1	703.1183	-0.1999346	0.07646053	0.003195525	0.01061451
Traf3ip2	893.6987	0.251949	0.06753216	4.326548e-05	0.0002095318
Traf3ip3	35.94194	7.697987	1.03689295	1.549815e-14	2.026637e-13
Traf4	3165.107	-0.01651051	0.03728467	0.6239306	0.7692718
Traf5	43.5384	0.1905205	0.219803	0.09824581	0.2004027
Traf6	1451.373	0.1052739	0.05260887	0.02956544	0.07428343
Traf7	4604.401	0.07351694	0.03859265	0.03985629	0.09566708
Trafd1	1499.113	2.788578	0.06217599	0	0
Traip	610.3454	0.3182536	0.08438778	1.49981e-05	7.798566e-05
Trak1	4090.532	0.1925051	0.03994243	6.494301e-07	4.118995e-06
Trak2	2581.707	-0.1046232	0.04465282	0.01277139	0.03611542
Tram1	3804.229	-0.02949559	0.03622917	0.3634604	0.5406531
Tram1l1	0.1592916	0.0292821	0.64447795	0.7817193	NA
Tram2	59.43037	-0.1944495	0.21658804	0.09156332	0.1895659
Trank1	1.926626	0.02201319	0.3475045	0.801538	0.8872727
Trap1	2807.214	0.3404368	0.04237361	6.397934e-17	9.872142e-16
Trap1a	0.582802	0.0205125	0.5051777	0.8294726	NA
Trappc1	616.9754	-0.1810752	0.08349133	0.01201808	0.03423858
Trappc10	1862.363	0.1328066	0.04631972	0.002593413	0.008793085
Trappc11	1728.721	0.3601472	0.05566936	4.878222e-12	5.365129e-11
Trappc12	1185.702	0.02671175	0.05547536	0.5897508	0.7440148
Trappc13	1463.466	0.04419861	0.05449418	0.3627246	0.5401482
Trappc14	770.1899	-0.02831992	0.06216581	0.6064676	0.7568464
Trappc2	140.9136	-0.03787103	0.11761032	0.6638337	0.7977352
Trappc2b	629.9063	0.00458523	0.07271085	0.9420327	0.9683135
Trappc2l	553.8714	0.06582443	0.07646646	0.3153132	0.4880343
Trappc3	2907.713	0.2570281	0.04186956	1.900088e-10	1.789605e-09
Trappc4	1219.015	-0.1028207	0.05873692	0.05256743	0.11989
Trappc5	993.8983	0.04222437	0.06287848	0.4462537	0.6214173
Trappc6a	1317.362	-0.2973513	0.06850555	1.798867e-06	1.073153e-05
Trappc6b	1494.691	0.03252324	0.04978758	0.4660903	0.6399639
Trappc8	2206.128	0.0551095	0.04587205	0.1813513	0.3250841
Trappc9	1137.121	0.00481769	0.0573602	0.925133	0.9585247
Trat1	3.171406	1.070433	1.59418152	0.007927725	0.02383335
Trcg1	0.1548903	0.0292821	0.64447795	0.7817193	NA
Trdmt1	314.6294	0.07069744	0.09810504	0.3700354	0.5476985
Trdn	0.2998503	0.009715401	0.60539595	0.9246084	NA
Treh	0.3097805	0.05851198	0.67797904	0.5939596	NA
Trem1	1.237724	-0.223791	0.81763308	0.1293527	NA
Treml2	28.47645	8.06307	1.04639403	1.429498e-15	2.021193e-14
Trerf1	13.83143	2.988681	0.64959886	1.667432e-07	1.13718e-06
Trex1	89.33395	2.118412	0.22994157	4.110386e-22	8.466463e-21
Trex2	238.3259	-0.04104605	0.10176798	0.6105187	0.7595828
Trf	62.87362	-1.393698	0.2769325	7.101175e-09	5.701378e-08
Trh	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Trhde	0.8487905	-0.1540337	0.72047569	0.2245043	NA
Trhr	0.6481532	-0.02002236	0.47894515	0.8297724	NA
Trhr2	0.855123	-0.01709954	0.44398774	0.8500438	NA
Triap1	788.6779	0.1910078	0.07188921	0.003098532	0.01031768
Trib1	1236.512	0.3415134	0.05845014	3.414471e-10	3.125486e-09
Trib2	1335.489	-0.4154354	0.06409452	2.042871e-12	2.30742e-11
Trib3	3259.023	-0.09861616	0.04800269	0.026671	0.06813122
Tril	2.567008	0.03661804	0.34115405	0.6814883	0.8103449
Trim10	102.627	3.383136	0.23697968	8.573207e-47	3.833947e-45
Trim11	382.5012	-0.07266687	0.08900083	0.3243859	0.4981286
Trim12a	423.3813	2.967585	0.10860378	3.478327e-165	5.0943e-163
Trim12c	730.5734	2.977616	0.09161008	1.606261e-232	3.360719e-230
Trim13	82.60375	-0.02128772	0.14128099	0.8184306	0.8978725
Trim14	708.7466	0.5434784	0.0836484	1.08452e-12	1.248227e-11
Trim15	3497.29	2.873342	0.04746763	0	0
Trim16	2673.935	0.03275306	0.04395308	0.4065778	0.5826013
Trim17	54.40916	0.1656098	0.19449417	0.1283936	0.2480764
Trim2	2549.588	-0.3822387	0.04606506	3.64782e-18	6.036764e-17
Trim21	500.0398	2.516567	0.09648749	3.078711e-151	4.260499e-149
Trim23	484.0655	-0.02293147	0.07719755	0.7288623	0.8405351
Trim24	2378.136	0.04382428	0.04699776	0.2979662	0.4688653
Trim25	4092.814	0.7798389	0.03840103	1.432618e-92	1.304573e-90
Trim26	5492.917	0.9162119	0.0417324	1.047471e-107	1.102354e-105
Trim27	3139.005	-0.1755691	0.04155712	1.232772e-05	6.477122e-05
Trim28	7581.539	-0.07043247	0.02951217	0.01217004	0.03458812
Trim29	2018.414	-0.0655281	0.04639408	0.118157	0.232309
Trim3	745.3128	-0.3039384	0.07560089	6.625378e-06	3.627446e-05
Trim30a	32.42529	6.850049	1.04361603	1.095335e-11	1.168113e-10
Trim30c	0.4507345	0.09790699	0.66905395	0.390606	NA
Trim30d	26.34077	3.391951	0.50297005	2.71593e-12	3.044163e-11
Trim31	26.90108	2.360724	0.47551864	1.032554e-08	8.180037e-08
Trim32	638.5246	-0.2399241	0.08708583	0.00138391	0.004978961
Trim33	2555.284	-0.1506705	0.04156714	0.000174882	0.000761157
Trim34a	157.1209	4.194457	0.21952222	1.008766e-81	7.844721e-80
Trim34b	4.503515	2.658245	2.03228799	0.0009424879	0.003522804
Trim35	1081.384	-0.5054021	0.065748	1.768309e-16	2.665354e-15
Trim36	85.20584	-0.2295885	0.19414118	0.04552742	0.1068569
Trim37	1204.527	-0.1404479	0.05763173	0.00839449	0.02503957
Trim39	848.3478	-0.07943581	0.06713853	0.1772235	0.3193912
Trim40	121.5222	4.318558	0.2569102	9.581721e-64	5.992838e-62
Trim41	3427.696	0.09681821	0.04244309	0.01533964	0.04228264
Trim42	0.5942383	0.02138635	0.50368821	0.8221563	NA
Trim43a	0.3097805	0.05851198	0.67797904	0.5939596	NA
Trim43c	1.003965	0.1891219	0.71220072	0.1567003	NA
Trim44	2697.11	-0.06928765	0.05346459	0.1481328	0.2776107
Trim45	319.7618	0.001404476	0.09012734	0.9849325	0.9920447
Trim46	169.643	-0.8384578	0.1643185	1.612336e-08	1.249418e-07
Trim47	77.59583	-0.01683191	0.14980799	0.8575204	0.9214308
Trim5	6.551119	2.405783	1.48925891	0.0004545738	0.001818192
Trim54	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Trim55	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Trim56	537.6715	0.9183214	0.08819727	2.552316e-26	6.472866e-25
Trim59	2138.439	-0.03069147	0.04586287	0.4562585	0.6308407
Trim6	330.6682	0.1362284	0.11268854	0.1162397	0.2294892
Trim60	0.1548903	0.0292821	0.64447795	0.7817193	NA
Trim62	643.5748	0.1570842	0.07582206	0.01851382	0.04979803
Trim63	2.370628	-0.088276	0.40057496	0.366844	0.5442319
Trim65	523.5617	-0.2256832	0.09129798	0.003564664	0.01170134
Trim66	0.8382496	-0.023016	0.46774054	0.8032539	NA
Trim67	2.38523	-0.002289179	0.32231914	0.9791553	0.9880945
Trim68	198.29	-0.1038455	0.11251622	0.2274965	0.3864947
Trim69	7.648804	5.441473	1.19068633	8.269777e-07	5.164937e-06
Trim7	193.6469	0.4349221	0.17299944	0.0003796406	0.001544129
Trim71	5.073807	-0.01756483	0.28393795	0.8467102	0.9157133
Trim72	8.422212	0.08307969	0.27982892	0.4071906	0.5833264
Trim8	5981.257	0.0168632	0.03139315	0.5495882	0.7133688
Trim80	0.8263237	-0.07776353	0.52884213	0.4437565	NA
Trim9	5.330503	0.1403458	0.40905254	0.2033662	0.3552187
Triml2	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Trio	2088.576	-0.4338314	0.05642516	2.576286e-16	3.843799e-15
Triobp	5565.242	0.1571113	0.03474285	3.657127e-06	2.089532e-05
Trip10	5395.662	-0.2123089	0.03685453	3.170233e-09	2.644095e-08
Trip11	2706.225	0.0107411	0.05610624	0.8306164	0.9057568
Trip12	10859.2	0.1609586	0.033845	1.153066e-06	7.053647e-06
Trip13	808.0604	0.1469104	0.07674166	0.02853073	0.07210468
Trip4	1137.855	0.09636896	0.05961311	0.07173916	0.1551201
Trip6	480.3193	-0.4288205	0.09951629	3.824833e-07	2.48692e-06
Triqk	3.934582	-0.08373181	0.33860944	0.3917545	0.5692035
Trir	2673.526	0.03220989	0.04258271	0.3995861	0.5766732
Trit1	495.0494	0.01010629	0.07596043	0.8770753	0.9315965
Trmo	235.3966	-0.2653357	0.1256089	0.005416666	0.01696932
Trmt1	1236.005	0.0879531	0.05955378	0.09848425	0.2006982
Trmt10a	744.4761	-0.06624468	0.06827648	0.2663763	0.4335985
Trmt10b	284.1477	0.1439503	0.10937311	0.09189092	0.1900651
Trmt10c	695.3115	-0.1697253	0.07202701	0.008371929	0.02497652
Trmt11	197.3691	-0.1593211	0.1247955	0.08381752	0.1759962
Trmt112	3285.829	-0.0390259	0.04155635	0.2950311	0.4657592
Trmt12	228.0779	0.3753142	0.13400422	0.0002417451	0.001019599
Trmt13	265.0531	-0.1782971	0.10985703	0.03896588	0.09385027
Trmt1l	742.1292	0.7415977	0.0767335	3.44656e-23	7.577395e-22
